authorID,new_country_code,new_afftype,gender_prediction,race_prediction,race
10.1093/hcre.12112+3.0,US,Education,F,0.0,White
10.1093/joc/jqx021+1.0,US,Education,M,1.0,Black
10.1093/joc/jqx022+1.0,US,Education,M,0.0,White
10.1093/joc/jqx019+1.0,US,Education,M,0.0,White
10.1093/joc/jqx002+3.0,US,Education,F,0.0,White
10.1093/hcr/hqy010+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqy023+1.0,US,Education,M,0.0,White
10.1093/hcr/hqy003+2.0,US,Education,M,0.0,White
10.1093/hcr/hqy002+4.0,US,Education,M,0.0,White
10.1093/joc/jqx005+2.0,US,Education,F,0.0,White
10.1093/hcr/hqy001+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmy006+6.0,GB,Education,M,0.0,White
10.1093/hcre.12111+3.0,NL,Education,M,0.0,White
10.1093/joc/jqy049+3.0,US,Education,M,2.0,Asian
10.1093/joc/jqy049+11.0,US,Education,F,2.0,Asian
10.1093/ccc/tcy011+1.0,US,Education,F,1.0,Black
10.1093/joc/jqx003+2.0,CH,Education,F,0.0,White
10.1093/hcr/hqy006+2.0,US,Education,M,0.0,White
10.1093/ccc/tcy023+1.0,GB,Education,F,0.0,White
10.1093/jcmc/zmy013+3.0,US,Education,F,2.0,Asian
10.1093/joc/jqx016+2.0,CN,Education,F,0.0,White
10.1093/joc/jqx013+1.0,US,Education,M,0.0,White
10.1093/ct/qty006+2.0,SE,Education,M,0.0,White
10.1093/ct/qty006+1.0,SE,Education,M,0.0,White
10.1093/jcmc/zmy020+6.0,NL,Education,F,0.0,White
10.1093/ccc/tcx019+1.0,US,Education,N,0.0,White
10.1093/joc/jqy004+1.0,SE,Education,F,0.0,White
10.1093/joc/jqx016+3.0,AU,Education,M,0.0,White
10.1111/comt.12123+3.0,US,Education,F,0.0,White
10.1093/hcr/hqy005+3.0,US,Education,M,2.0,Asian
10.1093/ccc/tcy004+1.0,US,Education,M,0.0,White
10.1093/ccc/tcx005+1.0,US,Education,M,0.0,White
10.1093/joc/jqx004+2.0,US,Education,M,0.0,White
10.1093/ccc/tcy019+1.0,US,Education,M,0.0,White
10.1093/ccc/tcy014+1.0,GB,Education,F,0.0,White
10.1093/jcmc/zmy004+3.0,US,Education,F,2.0,Asian
10.1093/joc/jqx011+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmy017+2.0,US,Education,M,0.0,White
10.1093/joc/jqy026+1.0,US,Education,F,2.0,Asian
10.1093/ct/qty002+1.0,US,Education,F,0.0,White
10.1093/ct/qty018+1.0,DE,Education,F,0.0,White
10.1093/ccc/tcx020+1.0,CA,Education,F,0.0,White
10.1093/ct/qty011+1.0,TW,Education,F,2.0,Asian
10.1093/hcr/hqx004+2.0,US,Education,F,0.0,White
10.1093/ct/qty001+1.0,US,Education,M,0.0,White
10.1093/joc/jqy016+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmy020+8.0,NL,Education,M,0.0,White
10.1093/ccc/tcy016+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmx003+2.0,IL,Education,F,0.0,White
10.1093/ccc/tcx001+2.0,US,Education,M,2.0,Asian
10.1093/joc/jqx024+1.0,US,Education,M,4.0,Middle Eastern
10.1093/jcmc/zmy011+1.0,NL,Education,F,0.0,White
10.1093/joc/jqy062+1.0,NL,Education,F,0.0,White
10.1093/jcmc/zmy017+1.0,US,Education,M,0.0,White
10.1093/ccc/tcx017+1.0,FR,Education,M,0.0,White
10.1093/joc/jqx006+1.0,PH,Education,M,0.0,White
10.1093/joc/jqx008+2.0,US,Education,M,0.0,White
10.1093/ccc/tcy011+2.0,US,Education,F,3.0,Hispanic
10.1093/ccc/tcy032+2.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmy005+4.0,US,Education,F,0.0,White
10.1093/joc/jqx020+12.0,DE,Education,F,0.0,White
10.1093/hcr/hqy003+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqy049+7.0,US,Education,M,0.0,White
10.1093/joc/jqx020+3.0,US,Education,M,0.0,White
10.1093/joc/jqy029+4.0,DE,Education,M,0.0,White
10.1093/joc/jqx016+1.0,AU,Education,F,0.0,White
10.1093/jcmc/zmy005+3.0,US,Education,F,0.0,White
10.1093/ccc/tcy015+2.0,CA,Education,F,0.0,White
10.1093/ccc/tcy013+1.0,US,Education,M,0.0,White
10.1093/ccc/tcy029+1.0,GB,Education,F,2.0,Asian
10.1093/joc/jqy017+1.0,IL,Education,M,0.0,White
10.1093/ccc/tcy015+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmx002+1.0,GB,Education,M,0.0,White
10.1093/joc/jqx007+3.0,US,Education,F,3.0,Hispanic
10.1093/ccc/tcy008+2.0,US,Education,F,0.0,White
10.1093/joc/jqx004+3.0,US,Education,F,0.0,White
10.1093/hcr/hqy002+5.0,US,Education,F,0.0,White
10.1093/joc/jqx015+1.0,US,Education,M,0.0,White
10.1093/joc/jqy060+1.0,DK,Education,M,0.0,White
10.1093/jcmc/zmy020+5.0,NL,Education,F,0.0,White
10.1093/joc/jqx025+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqy023+3.0,US,Education,F,0.0,White
10.1093/joc/jqx015+2.0,US,Education,M,0.0,White
10.1093/ct/qty006+3.0,SE,Education,F,0.0,White
10.1093/joc/jqy019+2.0,US,Education,M,0.0,White
10.1093/joc/jqx020+7.0,DE,Education,M,0.0,White
10.1093/jcmc/zmy014+2.0,NL,Education,M,0.0,White
10.1093/hcr/hqy005+2.0,US,Education,M,0.0,White
10.1093/hcre.12111+4.0,NL,Education,M,0.0,White
10.1093/ccc/tcx006+1.0,US,Education,M,0.0,White
10.1093/joc/jqy002+2.0,AU,Education,F,2.0,Asian
10.1093/ct/qtx003+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqy003+3.0,US,Education,F,0.0,White
10.1093/ccc/tcy030+1.0,US,Education,M,0.0,White
10.1093/joc/jqx005+1.0,IL,Education,F,0.0,White
10.1093/hcr/hqy004+1.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmy020+4.0,NL,Education,M,0.0,White
10.1093/joc/jqy032+1.0,US,Education,M,0.0,White
10.1093/joc/jqy043+2.0,US,Education,F,0.0,White
10.1093/ct/qty018+2.0,DE,Education,M,0.0,White
10.1093/hcr/hqx004+5.0,US,Education,M,0.0,White
10.1093/ccc/tcy009+2.0,US,Education,M,0.0,White
10.1093/hcr/hqx003+4.0,US,Education,F,0.0,White
10.1093/hcr/hqy004+2.0,US,Education,M,0.0,White
10.1093/jcmc/zmx004+3.0,US,Education,M,2.0,Asian
10.1093/joc/jqx018+2.0,SI,Education,M,0.0,White
10.1093/joc/jqy049+6.0,GE,Education,F,0.0,White
10.1093/ccc/tcx002+1.0,GB,Education,M,0.0,White
10.1093/joc/jqy017+2.0,IL,Education,F,3.0,Hispanic
10.1093/hcr/hqy005+1.0,US,Education,M,0.0,White
10.1093/joc/jqx004+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmy016+1.0,IL,Education,M,0.0,White
10.1093/joc/jqx023+1.0,GB,Education,M,0.0,White
10.1093/jcmc/zmy016+2.0,IL,Education,F,0.0,White
10.1093/jcmc/zmy009+2.0,US,Education,M,0.0,White
10.1093/joc/jqy004+2.0,TH,Non Education,M,0.0,White
10.1093/hcr/hqy001+4.0,US,Education,F,2.0,Asian
10.1093/joc/jqy029+2.0,DE,Education,F,0.0,White
10.1093/hcr/hqy004+4.0,US,Education,M,0.0,White
10.1093/joc/jqx012+2.0,CH,Education,M,0.0,White
10.1093/joc/jqx020+8.0,US,Education,F,0.0,White
10.1093/joc/jqx006+3.0,US,Education,M,0.0,White
10.1093/ct/qty003+2.0,US,Education,M,0.0,White
10.1093/joc/jqy026+3.0,US,Education,M,0.0,White
10.1093/hcre.12112+2.0,US,Education,F,0.0,White
10.1093/ccc/tcx016+1.0,US,Education,F,0.0,White
10.1111/jcom.12337+6.0,CH,Education,M,0.0,White
10.1111/jcc4.12185+1.0,AT,Education,M,3.0,Hispanic
10.1111/hcre.12102+2.0,US,Non Education,F,0.0,White
10.1111/jcom.12276+2.0,US,Education,F,0.0,White
10.1111/comt.12112+2.0,US,Education,M,0.0,White
10.1111/jcom.12287+2.0,IL,Education,F,0.0,White
10.1111/jcom.12335+1.0,US,Education,M,0.0,White
10.1111/jcom.12312+1.0,US,Education,F,0.0,White
10.1111/jcom.12296+2.0,ES,Education,M,3.0,Hispanic
10.1111/hcre.12104+2.0,US,Education,F,0.0,White
10.1111/hcre.12098+1.0,NL,Education,F,0.0,White
10.1111/jcom.12327+1.0,SE,Education,F,0.0,White
10.1111/jcom.12311+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12097+1.0,NL,Education,F,2.0,Asian
10.1111/hcre.12101+1.0,US,Education,F,2.0,Asian
10.1111/comt.12102+3.0,NL,Education,M,0.0,White
10.1111/jcom.12318+1.0,US,Education,F,0.0,White
10.1111/jcom.12333+1.0,US,Education,M,0.0,White
10.1111/cccr.12157+2.0,US,Education,M,0.0,White
10.1111/jcom.12335+3.0,US,Education,F,0.0,White
10.1111/jcom.12335+2.0,US,Education,M,0.0,White
10.1111/jcc4.12190+1.0,US,Education,F,2.0,Asian
10.1111/jcc4.12196+1.0,GB,Education,F,3.0,Hispanic
10.1111/jcom.12341+2.0,NL,Education,F,0.0,White
10.1111/jcom.12289+1.0,US,Education,M,0.0,White
10.1111/cccr.12140+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12097+5.0,NL,Non Education,F,0.0,White
10.1111/jcom.12288+1.0,AT,Education,M,2.0,Asian
10.1111/hcre.12123+2.0,SG,Education,M,2.0,Asian
10.1111/jcc4.12181+1.0,FI,Education,M,0.0,White
10.1111/cccr.12173+1.0,US,Education,F,0.0,White
10.1111/cccr.12141+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12287+1.0,IL,Education,F,0.0,White
10.1111/cccr.12143+1.0,IL,Education,F,0.0,White
10.1111/cccr.12167+1.0,US,Education,F,0.0,White
10.1111/hcre.12108+1.0,US,Education,M,0.0,White
10.1111/cccr.12177+1.0,US,Education,M,0.0,White
10.1111/comt.12107+1.0,US,Education,F,0.0,White
10.1111/hcre.12121+1.0,US,Education,M,0.0,White
10.1111/hcre.12094+2.0,US,Education,M,2.0,Asian
10.1111/jcom.12337+5.0,CH,Education,F,0.0,White
10.1111/jcom.12317+2.0,US,Education,M,2.0,Asian
10.1111/hcre.12094+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12311+2.0,US,Education,M,0.0,White
10.1111/cccr.12142+1.0,GB,Education,F,0.0,White
10.1111/jcom.12277+3.0,GB,Education,F,0.0,White
10.1111/cccr.12170+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12299+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12108+4.0,US,Education,F,0.0,White
10.1111/jcom.12337+7.0,CH,Education,M,0.0,White
10.1111/comt.12108+1.0,IL,Education,M,0.0,White
10.1111/hcre.12096+4.0,US,Education,F,1.0,Black
10.1111/cccr.12152+1.0,GB,Education,F,0.0,White
10.1111/hcre.12099+1.0,US,Education,F,0.0,White
10.1111/cccr.12153+1.0,US,Education,M,2.0,Asian
10.1111/cccr.12157+1.0,US,Education,M,0.0,White
10.1111/jcc4.12197+2.0,US,Education,F,0.0,White
10.1111/jcom.12271+1.0,US,Education,F,0.0,White
10.1111/comt.12117+1.0,US,Education,F,0.0,White
10.1111/comt.12110+1.0,GB,Education,F,0.0,White
10.1111/hcre.12093+2.0,US,Education,F,0.0,White
10.1111/cccr.12179+2.0,GB,Education,F,0.0,White
10.1111/jcom.12272+2.0,IL,Education,F,0.0,White
10.1111/hcre.12099+2.0,US,Education,M,0.0,White
10.1111/cccr.12162+1.0,US,Education,M,0.0,White
10.1111/jcc4.12197+1.0,US,Education,F,0.0,White
10.1111/jcom.12301+1.0,AU,Education,M,2.0,Asian
10.1111/jcc4.12191+3.0,US,Education,M,0.0,White
10.1111/jcom.12280+9.0,US,Education,M,4.0,Middle Eastern
10.1111/hcre.12106+3.0,NL,Education,F,0.0,White
10.1111/hcre.12102+1.0,US,Non Education,F,0.0,White
10.1111/hcre.12103+2.0,US,Education,M,0.0,White
10.1111/jcc4.12189+2.0,US,Education,M,2.0,Asian
10.1111/jcom.12336+2.0,US,Education,F,0.0,White
10.1111/jcom.12323+1.0,US,Education,M,0.0,White
10.1111/cccr.12148+1.0,US,Education,M,0.0,White
10.1111/cccr.12181+1.0,US,Education,F,0.0,White
10.1111/jcom.12288+2.0,AT,Education,M,0.0,White
10.1111/hcre.12108+3.0,US,Education,F,0.0,White
10.1111/jcom.12313+1.0,AT,Education,F,0.0,White
10.1111/jcc4.12183+1.0,DE,Education,M,0.0,White
10.1111/jcom.12300+1.0,US,Education,M,0.0,White
10.1111/comt.12116+6.0,US,Education,M,0.0,White
10.1111/cccr.12166+3.0,US,Education,F,3.0,Hispanic
10.1111/jcc4.12182+2.0,US,Education,M,0.0,White
10.1111/hcre.12109+2.0,US,Education,M,0.0,White
10.1111/jcc4.12193+3.0,IT,Non Education,M,0.0,White
10.1111/jcom.12338+2.0,DE,Education,M,0.0,White
10.1111/cccr.12180+2.0,US,Education,F,2.0,Asian
10.1111/jcom.12337+3.0,CH,Education,M,0.0,White
10.1111/jcom.12293+2.0,GB,Education,M,0.0,White
10.1111/hcre.12097+6.0,NL,Non Education,M,2.0,Asian
10.1111/jcom.12280+7.0,US,Education,F,0.0,White
10.1111/jcom.12314+1.0,AT,Education,F,0.0,White
10.1111/jcc4.12186+1.0,CN,Education,M,2.0,Asian
10.1111/jcom.12339+5.0,CN,Education,M,0.0,White
10.1111/hcre.12093+1.0,US,Education,F,0.0,White
10.1111/cccr.12159+1.0,US,Education,F,0.0,White
10.1111/cccr.12176+1.0,US,Education,M,0.0,White
10.1111/jcc4.12183+3.0,DE,Education,F,0.0,White
10.1111/hcre.12098+3.0,BE,Education,F,0.0,White
10.1111/hcre.12099+3.0,US,Education,F,2.0,Asian
10.1111/cccr.12152+2.0,GB,Education,F,2.0,Asian
10.1111/jcc4.12187+1.0,US,Education,M,0.0,White
10.1111/comt.12106+2.0,US,Education,M,0.0,White
10.1111/jcom.12315+1.0,GB,Education,M,0.0,White
10.1111/jcc4.12193+4.0,GB,Education,M,0.0,White
10.1111/comt.12111+1.0,CN,Education,M,0.0,White
10.1111/jcc4.12182+1.0,US,Education,F,0.0,White
10.1111/comt.12119+1.0,IL,Education,F,0.0,White
10.1111/jcc4.12188+1.0,JP,Non Education,F,0.0,White
10.1111/cccr.12154+1.0,GB,Education,F,0.0,White
10.1111/comt.12116+4.0,US,Education,F,2.0,Asian
10.1111/jcom.12314+2.0,NL,Education,M,0.0,White
10.1111/jcc4.12178+2.0,CN,Education,M,2.0,Asian
10.1111/hcre.12107+3.0,US,Education,M,0.0,White
10.1111/jcc4.12178+1.0,CN,Education,M,2.0,Asian
10.1111/jcc4.12188+3.0,JP,Non Education,M,0.0,White
10.1111/cccr.12165+1.0,US,Education,M,0.0,White
10.1111/jcom.12291+2.0,GB,Education,F,0.0,White
10.1111/jcc4.12188+2.0,JP,Non Education,M,0.0,White
10.1111/cccr.12171+2.0,GB,Education,F,2.0,Asian
10.1111/jcc4.12181+3.0,FI,Education,F,0.0,White
10.1111/comt.12119+2.0,IL,Education,M,0.0,White
10.1111/jcom.12321+2.0,AU,Education,M,0.0,White
10.1111/jcc4.12187+2.0,US,Education,M,0.0,White
10.1111/jcc4.12146+1.0,AU,Education,F,0.0,White
10.1111/jcc4.12161+1.0,PH,Education,F,2.0,Asian
10.1111/hcre.12064+1.0,KR,Education,M,2.0,Asian
10.1111/jcc4.12162+2.0,US,Education,M,0.0,White
10.1111/jcc4.12156+2.0,GB,Education,F,0.0,White
10.1111/hcre.12076+3.0,NL,Education,F,0.0,White
10.1111/jcc4.12154+1.0,CL,Education,F,3.0,Hispanic
10.1111/jcc4.12144+2.0,US,Education,M,0.0,White
10.1111/jcom.12268+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12071+1.0,US,Education,M,0.0,White
10.1111/jcom.12246+1.0,DE,Education,M,0.0,White
10.1111/hcre.12090+2.0,US,Education,M,2.0,Asian
10.1111/jcom.12218+2.0,GB,Education,F,0.0,White
10.1111/hcre.12078+2.0,KR,Education,M,2.0,Asian
10.1111/hcre.12072+4.0,US,Education,F,0.0,White
10.1111/cccr.12125+1.0,US,Education,F,0.0,White
10.1111/comt.12100+4.0,US,Education,F,0.0,White
10.1111/jcom.12267+4.0,IL,Education,F,0.0,White
10.1111/jcc4.12154+2.0,CL,Education,F,3.0,Hispanic
10.1111/jcom.12216+1.0,AT,Non Education,M,0.0,White
10.1111/cccr.12117+1.0,US,Education,M,1.0,Black
10.1111/cccr.12106+1.0,US,Education,F,0.0,White
10.1111/hcre.12072+2.0,US,Education,F,0.0,White
10.1111/cccr.12103+2.0,IL,Education,M,0.0,White
10.1111/jcc4.12158+1.0,US,Education,M,0.0,White
10.1111/hcre.12089+2.0,KR,Education,F,2.0,Asian
10.1111/jcom.12228+2.0,US,Education,M,0.0,White
10.1111/jcc4.12143+1.0,DE,Education,M,0.0,White
10.1111/hcre.12079+2.0,US,Education,M,0.0,White
10.1111/jcom.12234+1.0,US,Education,F,4.0,Middle Eastern
10.1111/jcom.12259+3.0,NO,Education,M,0.0,White
10.1111/comt.12092+2.0,US,Education,M,0.0,White
10.1111/cccr.12127+1.0,US,Education,M,0.0,White
10.1111/cccr.12103+1.0,IL,Education,M,0.0,White
10.1111/jcc4.12159+3.0,US,Non Education,F,2.0,Asian
10.1111/cccr.12138+1.0,US,Education,F,0.0,White
10.1111/jcc4.12166+4.0,NO,Education,F,0.0,White
10.1111/comt.12087+1.0,US,Education,F,0.0,White
10.1111/jcc4.12166+7.0,JP,Education,F,2.0,Asian
10.1111/jcc4.12166+6.0,GB,Education,M,0.0,White
10.1111/hcre.12087+3.0,US,Education,F,0.0,White
10.1111/comt.12083+1.0,US,Education,F,0.0,White
10.1111/jcom.12218+1.0,GB,Education,M,0.0,White
10.1111/hcre.12070+3.0,US,Education,F,0.0,White
10.1111/jcom.12202+2.0,IL,Education,F,0.0,White
10.1111/jcom.12215+1.0,US,Education,F,0.0,White
10.1111/hcre.12069+2.0,GB,Education,M,0.0,White
10.1111/hcre.12070+2.0,US,Education,F,0.0,White
10.1111/comt.12090+3.0,SG,Education,M,0.0,White
10.1111/comt.12086+2.0,US,Education,M,1.0,Black
10.1111/jcc4.12150+1.0,GB,Education,M,0.0,White
10.1111/jcom.12259+4.0,DE,Education,M,0.0,White
10.1111/jcc4.12160+2.0,KR,Education,F,3.0,Hispanic
10.1111/jcc4.12173+4.0,US,Education,F,0.0,White
10.1111/hcre.12070+1.0,US,Education,M,0.0,White
10.1111/hcre.12083+2.0,GB,Education,M,0.0,White
10.1111/jcom.12258+3.0,GB,Education,F,0.0,White
10.1111/jcom.12200+2.0,PH,Education,M,0.0,White
10.1111/comt.12100+2.0,US,Education,M,2.0,Asian
10.1111/jcc4.12176+1.0,KR,Education,F,2.0,Asian
10.1111/jcom.12228+4.0,US,Education,M,0.0,White
10.1111/cccr.12132+1.0,CA,Education,M,0.0,White
10.1111/cccr.12129+1.0,US,Education,M,1.0,Black
10.1111/jcom.12251+1.0,SG,Education,M,0.0,White
10.1111/jcc4.12166+5.0,GB,Education,F,0.0,White
10.1111/comt.12095+1.0,DK,Education,M,0.0,White
10.1111/jcc4.12145+3.0,CN,Education,M,2.0,Asian
10.1111/jcc4.12166+13.0,AU,Education,M,0.0,White
10.1111/jcom.12201+2.0,US,Education,M,2.0,Asian
10.1111/cccr.12126+1.0,US,Education,M,0.0,White
10.1111/jcom.12227+6.0,US,Education,F,2.0,Asian
10.1111/cccr.12104+2.0,US,Education,F,2.0,Asian
10.1111/hcre.12082+2.0,DE,Education,M,0.0,White
10.1111/jcom.12199+1.0,GB,Education,F,0.0,White
10.1111/jcc4.12158+2.0,US,Education,F,2.0,Asian
10.1111/jcom.12261+2.0,US,Education,F,4.0,Middle Eastern
10.1111/hcre.12077+2.0,US,Education,F,3.0,Hispanic
10.1111/jcom.12237+4.0,US,Education,M,0.0,White
10.1111/jcom.12213+1.0,DE,Education,M,0.0,White
10.1111/jcom.12249+2.0,NL,Education,F,0.0,White
10.1111/jcom.12227+5.0,US,Education,F,0.0,White
10.1111/hcre.12069+1.0,GB,Education,F,0.0,White
10.1111/jcom.12245+2.0,CL,Education,M,3.0,Hispanic
10.1111/cccr.12118+1.0,US,Education,F,0.0,White
10.1111/jcom.12266+2.0,NL,Education,M,0.0,White
10.1111/jcom.12259+1.0,DE,Education,M,0.0,White
10.1111/jcom.12251+2.0,SG,Education,F,2.0,Asian
10.1111/hcre.12088+2.0,US,Education,M,0.0,White
10.1111/jcom.12237+1.0,US,Education,F,0.0,White
10.1111/jcc4.12166+10.0,IT,Education,M,0.0,White
10.1111/jcc4.12163+1.0,DE,Education,M,0.0,White
10.1111/cccr.12130+1.0,US,Education,F,0.0,White
10.1111/cccr.12111+2.0,IL,Education,F,0.0,White
10.1111/jcom.12249+4.0,NL,Education,M,0.0,White
10.1111/hcre.12076+2.0,NL,Education,M,0.0,White
10.1111/cccr.12119+1.0,US,Education,M,0.0,White
10.1111/jcom.12260+1.0,US,Education,M,0.0,White
10.1111/comt.12086+1.0,US,Education,F,0.0,White
10.1111/jcom.12227+1.0,US,Education,F,2.0,Asian
10.1111/hcre.12088+3.0,US,Education,F,0.0,White
10.1111/comt.12061+1.0,CA,Education,M,0.0,White
10.1111/hcre.12083+4.0,GB,Education,M,0.0,White
10.1111/jcc4.12147+2.0,CN,Education,F,2.0,Asian
10.1111/comt.12055+2.0,US,Education,F,0.0,White
10.1111/jcom.12201+3.0,US,Education,F,0.0,White
10.1111/hcre.12090+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12250+2.0,CA,Education,M,0.0,White
10.1111/jcom.12229+1.0,BE,Education,M,0.0,White
10.1111/jcc4.12174+1.0,US,Education,F,0.0,White
10.1111/jcom.12258+1.0,GB,Education,F,0.0,White
10.1111/jcc4.12160+1.0,KR,Education,F,2.0,Asian
10.1111/jcc4.12159+4.0,US,Education,M,0.0,White
10.1111/cccr.12122+1.0,US,Education,F,0.0,White
10.1111/jcc4.12173+2.0,US,Education,M,0.0,White
10.1111/jcc4.12173+3.0,US,Education,F,0.0,White
10.1111/hcre.12067+4.0,US,Education,M,0.0,White
10.1111/jcom.12237+3.0,US,Education,F,0.0,White
10.1111/jcc4.12147+3.0,CN,Education,F,2.0,Asian
10.1111/hcre.12072+3.0,US,Education,F,0.0,White
10.1111/jcom.12205+1.0,US,Education,F,0.0,White
10.1111/comt.12091+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12213+2.0,DE,Education,M,0.0,White
10.1111/jcc4.12147+1.0,CN,Education,M,2.0,Asian
10.1111/jcom.12194+1.0,DE,Education,M,0.0,White
10.1111/jcc4.12108+4.0,US,Education,M,0.0,White
10.1111/jcc4.12092+1.0,US,Education,M,0.0,White
10.1111/comt.12056+2.0,US,Education,M,0.0,White
10.1111/jcom.12138+2.0,DE,Education,F,0.0,White
10.1111/jcom.12159+3.0,US,Education,M,0.0,White
10.1111/jcom.12148+2.0,US,Education,F,0.0,White
10.1111/jcom.12155+1.0,US,Education,M,0.0,White
10.1111/cccr.12074+1.0,US,Education,M,2.0,Asian
10.1111/jcom.12152+2.0,DE,Education,F,0.0,White
10.1111/jcom.12188+1.0,IL,Education,M,0.0,White
10.1111/jcom.12151+1.0,NL,Education,M,0.0,White
10.1111/jcom.12157+1.0,US,Education,F,0.0,White
10.1111/cccr.12075+1.0,US,Education,M,0.0,White
10.1111/jcom.12187+3.0,GB,Education,M,0.0,White
10.1111/cccr.12083+1.0,US,Education,F,0.0,White
10.1111/jcc4.12108+5.0,US,Education,M,0.0,White
10.1111/comt.12074+2.0,US,Education,F,0.0,White
10.1111/comt.12051+2.0,CA,Education,M,0.0,White
10.1111/jcom.12152+4.0,DE,Education,M,0.0,White
10.1111/jcom.12172+4.0,US,Education,F,0.0,White
10.1111/jcom.12136+1.0,US,Education,F,2.0,Asian
10.1111/comt.12082+1.0,DE,Education,M,0.0,White
10.1111/comt.12051+1.0,CA,Education,F,0.0,White
10.1111/jcom.12165+2.0,US,Education,M,0.0,White
10.1111/jcom.12142+1.0,US,Education,M,0.0,White
10.1111/comt.12080+1.0,US,Education,M,2.0,Asian
10.1111/comt.12048+1.0,DE,Education,M,0.0,White
10.1111/jcc4.12109+2.0,US,Education,M,0.0,White
10.1111/jcom.12163+3.0,SG,Education,F,0.0,White
10.1111/jcom.12176+3.0,US,Education,M,0.0,White
10.1111/cccr.12085+1.0,US,Education,F,0.0,White
10.1111/comt.12048+2.0,IL,Education,M,0.0,White
10.1111/jcc4.12120+2.0,IL,Education,M,0.0,White
10.1111/jcc4.12140+1.0,KR,Education,F,2.0,Asian
10.1111/comt.12053+1.0,US,Education,M,0.0,White
10.1111/cccr.12071+1.0,US,Education,M,2.0,Asian
10.1111/jcc4.12114+1.0,BE,Education,M,0.0,White
10.1111/jcc4.12121+1.0,SG,Education,F,0.0,White
10.1111/jcom.12175+1.0,US,Education,M,2.0,Asian
10.1111/cccr.12098+3.0,US,Education,M,0.0,White
10.1111/jcom.12144+3.0,IL,Education,F,0.0,White
10.1111/hcre.12050+1.0,US,Education,M,0.0,White
10.1111/jcc4.12130+2.0,US,Education,F,0.0,White
10.1111/jcom.12144+2.0,IL,Education,F,0.0,White
10.1111/comt.12067+1.0,SG,Education,M,2.0,Asian
10.1111/jcom.12182+6.0,US,Education,F,0.0,White
10.1111/jcc4.12128+1.0,US,Education,M,0.0,White
10.1111/jcom.12145+2.0,LB,Education,M,0.0,White
10.1111/jcc4.12124+1.0,US,Education,F,0.0,White
10.1111/jcc4.12127+5.0,US,Education,M,0.0,White
10.1111/jcc4.12110+1.0,DE,Education,F,0.0,White
10.1111/jcom.12176+4.0,US,Education,F,0.0,White
10.1111/hcre.12048+2.0,US,Education,F,1.0,Black
10.1111/jcc4.12113+1.0,US,Education,F,2.0,Asian
10.1111/jcc4.12139+2.0,NL,Education,F,0.0,White
10.1111/jcc4.12120+1.0,IL,Education,M,0.0,White
10.1111/jcom.12150+3.0,US,Education,F,0.0,White
10.1111/jcom.12152+5.0,DE,Education,F,0.0,White
10.1111/jcc4.12142+1.0,US,Education,F,2.0,Asian
10.1111/jcc4.12127+4.0,US,Education,M,0.0,White
10.1111/cccr.12092+1.0,US,Education,F,2.0,Asian
10.1111/cccr.12095+2.0,IL,Education,M,4.0,Middle Eastern
10.1111/jcom.12158+3.0,US,Education,F,3.0,Hispanic
10.1111/hcre.12053+1.0,US,Education,F,2.0,Asian
10.1111/jcom.12187+2.0,GB,Education,M,0.0,White
10.1111/comt.12054+1.0,CA,Education,M,0.0,White
10.1111/comt.12068+1.0,US,Education,M,0.0,White
10.1111/jcc4.12108+1.0,GB,Education,M,0.0,White
10.1111/jcom.12139+3.0,US,Education,F,0.0,White
10.1111/jcc4.12101+1.0,US,Education,M,3.0,Hispanic
10.1111/hcre.12042+4.0,US,Education,M,2.0,Asian
10.1111/jcc4.12093+2.0,US,Education,M,0.0,White
10.1111/jcc4.12089+1.0,CN,Education,M,2.0,Asian
10.1111/jcom.12184+1.0,NL,Education,M,0.0,White
10.1111/jcom.12147+1.0,US,Education,F,2.0,Asian
10.1111/cccr.12098+2.0,US,Education,M,0.0,White
10.1111/hcre.12059+3.0,NZ,Education,F,0.0,White
10.1111/jcc4.12119+2.0,KR,Education,F,2.0,Asian
10.1111/comt.12080+2.0,US,Education,F,0.0,White
10.1111/hcre.12050+2.0,US,Education,F,2.0,Asian
10.1111/jcc4.12111+2.0,GB,Education,M,0.0,White
