doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1093/ccc/tcab027,https://academic.oup.com/ccc/article/14/2/301/6248200,2021,Academic Caregivers on Organizational and Community Resilience in Academia (Fuck Individual Resilience),"Communication, Culture and Critique",2021-04-24,Nikki Usher,Nikki,Usher,7.0,6.0,"Department of Journalism, University of Illinois Urbana-Champaign , 232 Gregory Hall, Urbana, IL 61801"
10.1093/ccc/tcab027,https://academic.oup.com/ccc/article/14/2/301/6248200,2021,Academic Caregivers on Organizational and Community Resilience in Academia (Fuck Individual Resilience),"Communication, Culture and Critique",2021-04-24,Jessica Vitak,Jessica,Vitak,7.0,7.0,"College of Information Studies, University of Maryland , College Park, MD 20742"
10.1093/ccc/tcab023,https://academic.oup.com/ccc/article/14/2/306/6225986,2021,Precarity in the Academy and Solidarity Amidst COVID-19: Resisting Employment Restrictions on International Graduate Students,"Communication, Culture and Critique",2021-04-24,Jing Jiang,Jing,Jiang,1.0,1.0,"Department of Communication, The University of North Carolina at Chapel Hill , NC 27599,  USA"
10.1093/ccc/tcab022,https://academic.oup.com/ccc/article/14/2/311/6226974,2021,The Burden of Empathy and Blurred Boundaries,"Communication, Culture and Critique",2021-04-16,Ingrid Bachmann,Ingrid,Bachmann,2.0,1.0,"School of Communications, Pontificia Universidad Católica de Chile , Santiago 8331150,  Chile"
10.1093/ccc/tcab022,https://academic.oup.com/ccc/article/14/2/311/6226974,2021,The Burden of Empathy and Blurred Boundaries,"Communication, Culture and Critique",2021-04-16,Arly Faundes,Arly,Faundes,2.0,2.0,
10.1093/ccc/tcab018,https://academic.oup.com/ccc/article/14/2/315/6226973,2021,A Pand(acad)emic Plea for Self-Care and Shorter Hours,"Communication, Culture and Critique",2021-04-16,Michelle Rodino-Colocino,Michelle,Rodino-Colocino,1.0,1.0,Penn State University
10.1093/ccc/tcab020,https://academic.oup.com/ccc/article/14/2/320/6220372,2021,"This Ain’t So Bad, or, Everything Getting Me Through this Pandemic I Learned from Being Queer","Communication, Culture and Critique",2021-04-11,Mick B Brewer,Mick,Brewer,1.0,1.0,"Department of Humanities and Communication, Lincoln University , Jefferson City, Missouri, 65101  USA"
10.1093/ccc/tcab010,https://academic.oup.com/ccc/article/14/2/324/6259353,2021,Three Vignettes in Pursuit of Accessible Pandemic Teaching,"Communication, Culture and Critique",2021-04-11,Elizabeth Ellcessor,Elizabeth,Ellcessor,1.0,1.0,"Department of Media Studies, University of Virginia , Charlottesville, VA 22903"
10.1093/ccc/tcab012,https://academic.oup.com/ccc/article/14/2/328/6213357,2021,Back to Whose “Normal”? Personal Reflections of a Visually-Impaired Academic at a Small South African University,"Communication, Culture and Critique",2021-04-06,Lorenzo Dalvit,Lorenzo,Dalvit,1.0,1.0,"School of Journalism and Media Studies, Rhodes University, Makhanda , Eastern Cape,  South Africa , 6140"
10.1093/ccc/tcab026,https://academic.oup.com/ccc/article/14/2/332/6214915,2021,ZOOM-in/ZOOM-out Transnational Identities: Crossing the Virtual Borders of Pandemic Teaching Everyday,"Communication, Culture and Critique",2021-04-08,Seonah Kim,Seonah,Kim,2.0,1.0,"Department of Communication, University of Washington , Seattle, WA,  USA"
10.1093/ccc/tcab026,https://academic.oup.com/ccc/article/14/2/332/6214915,2021,ZOOM-in/ZOOM-out Transnational Identities: Crossing the Virtual Borders of Pandemic Teaching Everyday,"Communication, Culture and Critique",2021-04-08,Zhao Ding,Zhao,Ding,2.0,2.0,"Department of Communication Studies, Dixie State University, 225 S 700 E, St. George, UT 84770"
10.1093/ccc/tcab011,https://academic.oup.com/ccc/article/14/2/336/6242671,2021,Imagine Other Worlds,"Communication, Culture and Critique",2021-04-21,Kristin Fitzsimmons,Kristin,Fitzsimmons,1.0,1.0,"Department of Communication Studies, University of Minnesota , Twin Cities, Minneapolis, Minnesota 55455,  USA"
10.1093/ccc/tcab008,https://academic.oup.com/ccc/article/14/2/339/6226971,2021,Popping the Bubble: Escaping the United States in a Pandemic,"Communication, Culture and Critique",2021-04-16,Andrew Spieldenner,Andrew,Spieldenner,1.0,1.0,"Department of Communication, California State University, San Marcos , CA, 92119,  USA    Global Action for Gay Men’s Health &amp; Rights, Oakland, CA, 94611, USA"
10.1093/ccc/tcab019,https://academic.oup.com/ccc/article/14/2/343/6214916,2021,"“Lockdown Within a Lockdown”: The “Digital Redlining” and Paralyzed Online Teaching During COVID-19 in Kashmir, A Conflict Territory","Communication, Culture and Critique",2021-04-08,Arif Hussain Nadaf,Arif,Nadaf,1.0,1.0,"Department of Journalism &amp; Mass Communication, Islamic University of Science &amp; Technology , Kashmir,  India"
10.1093/ccc/tcab021,https://academic.oup.com/ccc/article/14/2/347/6226972,2021,"Pandemic Pedagogy, Zoom, and the Surveillant Classroom: The Challenges of Living Our Advocacies in a Pandemic","Communication, Culture and Critique",2021-04-16,Justin Grandinetti,Justin,Grandinetti,1.0,1.0,"Department of Communication Studies, University of North Carolina , Charlotte, NC 28205,  USA"
10.1093/ccc/tcab024,https://academic.oup.com/ccc/article/14/2/351/6255440,2021,Telecocooning in the age of (im)mobility,"Communication, Culture and Critique",2021-04-27,Earvin Charles B Cabalquinto,Earvin,Cabalquinto,1.0,1.0,"Lecturer in Communication, School of Communication and Creative Arts (SCCA), Deakin University , Geelong Waurn Ponds Campus 75 Pigdons Road, Waurn Ponds, VIC, 3126"
10.1093/ccc/tcab028,https://academic.oup.com/ccc/article/14/2/356/6224211,2021,"Stream(Age) Queens: Zoom-Bombs, Glitter Bombs &amp; Other Doctoral Fairy Tales","Communication, Culture and Critique",2021-04-12,Christine H Tran,Christine,Tran,1.0,1.0,"Faculty of Information, University of Toronto , Toronto, ON M5S 3G6,  Canada"
10.1093/ccc/tcab017,https://academic.oup.com/ccc/article/14/2/361/6259354,2021,I Lost All Feeling (But Got it Back): An Essay Account of “Publish or Perish” During COVID-19,"Communication, Culture and Critique",2021-04-12,Amber Lynn Scott,Amber,Scott,1.0,1.0,"Annenberg School for Communication and Journalism, University of Southern California , CA 90089-0281, Los Angeles,  USA"
10.1093/ccc/tcab025,https://academic.oup.com/ccc/article/14/2/365/6224210,2021,The Researcher of/in Crisis: Writing Resistances During the Pandemic,"Communication, Culture and Critique",2021-02-23,Paridhi Gupta,Paridhi,Gupta,1.0,1.0,"Centre for Women’s Studies, Jawaharlal Nehru University , Delhi- 110067,  India"
10.1093/ccc/tcab016,https://academic.oup.com/ccc/article/14/2/369/6226026,2021,Examining Inequitable Workload in a Time of Crisis: A COVID-19 “Sabbatical”,"Communication, Culture and Critique",2021-04-14,Brandi Lawless,Brandi,Lawless,1.0,1.0,"Department of Communication Studies, University of San Francisco , San Francisco, CA, 94117,  USA"
10.1093/ccc/tcab015,https://academic.oup.com/ccc/article/14/2/373/6220371,2021,The Affordances of Interview Research on Zoom: New Intimacies and Active Listening,"Communication, Culture and Critique",2021-04-11,Karin Wahl-Jorgensen,Karin,Wahl-Jorgensen,1.0,1.0,"Cardiff School of Journalism, Media and Culture, Cardiff University ,  UK    Central Square , Cardiff, CF10 1FS,  UK"
10.1093/ccc/tcab014,https://academic.oup.com/ccc/article/14/2/377/6225985,2021,The Pandemic Sabbatical: Writing after Midnight,"Communication, Culture and Critique",2021-04-14,Susan Keith,Susan,Keith,1.0,1.0,"Department of Journalism and Media Studies, School of Communication and Information, Rutgers University , New Brunswick, NJ 08901,  USA"
10.1093/ccc/tcab029,https://academic.oup.com/ccc/article/14/2/381/6224352,2021,Negotiating Community–Academic–Activist Relationships Amidst the Pandemic,"Communication, Culture and Critique",2021-04-13,Mohan J Dutta,Mohan,Dutta,2.0,1.0,"Centre for Culture-Centred Approach to Research and Evaluation (CARE), School of Communication, Journalism and Marketing, Massey University , Palmerston North,  New Zealand"
10.1093/ccc/tcab029,https://academic.oup.com/ccc/article/14/2/381/6224352,2021,Negotiating Community–Academic–Activist Relationships Amidst the Pandemic,"Communication, Culture and Critique",2021-04-13,Phoebe Elers,Phoebe,Elers,2.0,2.0,"Centre for Culture-Centred Approach to Research and Evaluation (CARE), School of Communication, Journalism and Marketing, Massey University , Palmerston North,  New Zealand"
10.1093/ccc/tcaa036,https://academic.oup.com/ccc/article/14/1/1/6120371,2021,Editor’s Statement,"Communication, Culture and Critique",2021-01-26,Melissa A. Click,Melissa,Click,1.0,1.0,"Department of Communication Studies, Spokane, Washington 99258 USA"
10.1093/ccc/tcaa013,https://academic.oup.com/ccc/article/14/1/4/5858258,2021,"“We should be addressing whiteness less, and affirming blackness more”: Random Acts of Flyness, Afrosurrealism, and Quality Programming","Communication, Culture and Critique",2020-06-17,Eric Forthun,Eric,Forthun,1.0,1.0,"Department of Radio-Television-Film, University of Texas at Austin , Austin, TX 7812-0108,  USA"
10.1093/ccc/tcaa004,https://academic.oup.com/ccc/article/14/1/20/5856057,2021,Mediating Nostalgia: The Meaning of Ranchera Music at a Mexican Community Radio Station,"Communication, Culture and Critique",2020-06-11,Joy Elizabeth Hayes,Joy,Hayes,1.0,1.0,"Department of Communication Studies,  University of Iowa , Iowa City, IA 52242-1498,  USA"
10.1093/ccc/tcaa012,https://academic.oup.com/ccc/article/14/1/37/5857400,2021,Imperial Play,"Communication, Culture and Critique",2020-06-17,Rachel Lara van der Merwe,Rachel,Merwe,1.0,1.0,"Department of Media Studies, University of Colorado Boulder , Boulder, CO 80309-0401,  USA"
10.1093/ccc/tcaa001,https://academic.oup.com/ccc/article/14/1/52/5850128,2021,“We Act as One Lest We Perish Alone”: A Case Study in Mediated White Nationalist Activism,"Communication, Culture and Critique",2020-06-02,Kevan A Feshami,Kevan,Feshami,1.0,1.0,"Department of Media Studies,  University of Colorado at Boulder , Boulder, CO 80309-0401,  USA"
10.1093/ccc/tcaa020,https://academic.oup.com/ccc/article/14/1/70/5918413,2021,Neoliberalism From Above and Cosmopolitanism From Below: A Korean-English Meetup Group in the United States,"Communication, Culture and Critique",2020-10-06,Nathaniel Ming Curran,Nathaniel,Curran,1.0,1.0,"Annenberg School for Communication and Journalism, University of Southern California , Los Angeles, CA 90089,USA"
10.1093/ccc/tcaa026,https://academic.oup.com/ccc/article/14/1/89/6031396,2021,Beyond “Commercial Realism”: Extending Goffman’s Gender Display Framework to Networked Media Contexts,"Communication, Culture and Critique",2020-12-11,Chelsea P. Butkowski,Chelsea,Butkowski,1.0,1.0,"Department of Communication, Cornell University , Ithaca, NY 14850-4301,  USA"
10.1093/ccc/tcaa025,https://academic.oup.com/ccc/article/14/1/109/6055084,2021,Branding the Geospatial Industry,"Communication, Culture and Critique",2020-12-29,Laura Beltz Imaoka,Laura,Imaoka,1.0,1.0,"School of the Arts, Technology, and Emerging Communication, Edith O’Donnell Arts &amp; Technology Building , Richardson, TX 75080-3021,  USA"
10.1093/ccc/tcaa002,https://academic.oup.com/ccc/article/14/1/127/5851647,2021,Infrastructure in the Jungle: Infrastructure and Ideology in the Refugee Camps in Calais and Along the U.S.–Mexico Border,"Communication, Culture and Critique",2020-06-05,Jasmine Erdener,Jasmine,Erdener,1.0,1.0,"Annenberg School for Communication,  University of Pennsylvania , Philadelphia, PA 19104,  USA"
10.1093/ccc/tcaa035,https://academic.oup.com/ccc/article/14/1/149/6120050,2021,Troll Tracking: Examining Rhetorical Circulation of Anti-Intellectual Ideologies in Right-Wing Media Attacks,"Communication, Culture and Critique",2021-01-25,Brandi Lawless,Brandi,Lawless,2.0,1.0,"Department of Communication Studies, University of San Francisco , San Francisco, 94112 CA,  USA"
10.1093/ccc/tcaa035,https://academic.oup.com/ccc/article/14/1/149/6120050,2021,Troll Tracking: Examining Rhetorical Circulation of Anti-Intellectual Ideologies in Right-Wing Media Attacks,"Communication, Culture and Critique",2021-01-25,Kristen L. Cole,Kristen,Cole,2.0,2.0,"Department of Communication Studies, San Jose State University , San Jose, 95112 CA,  USA"
10.1093/ccc/tcaa032,https://academic.oup.com/ccc/article/14/1/166/6062710,2021,“Green Life Matters”: Place and the Politics of Environmental and Commemorative Justice,"Communication, Culture and Critique",2021-01-04,Nicole Maurantonio,Nicole,Maurantonio,1.0,1.0,"Rhetoric &amp; Communication Studies, American Studies, University of Richmond , Richmond, VA 23173, USA"
10.1093/ccc/tcaa021,https://academic.oup.com/ccc/article/14/1/182/6032228,2021,"“The Food Babe Blogger Is Full of Sh*t”: Gender, Class and Branding the “Expert” Self","Communication, Culture and Critique",2020-12-12,Heidi Zimmerman,Heidi,Zimmerman,1.0,1.0,"Department of Communication Studies, University of Minnesota , Twin Cities, Minneapolis, MN 55455,  USA"
10.1093/ccc/tcz047,https://academic.oup.com/ccc/article/14/1/200/5624048,2021,"Erratum to: “Trust Us, We’re You”: Aspirational Realness in the Digital Communication of Contemporary Fashion and Beauty Brands","Communication, Culture and Critique",2019-11-13,Rosie Findlay,Rosie,Findlay,1.0,1.0,"London College of Fashion, University of the Arts London , England"
10.1093/ccc/tcaa022,https://academic.oup.com/ccc/article/13/4/403/5924559,2020,"Media, Affect, and Authoritarian Futures in “New Turkey:” Spectacular Confessions on Television in the Post-Coup Era","Communication, Culture and Critique",2020-10-16,Ergin Bulut,Ergin,Bulut,2.0,1.0,"Department of Media and Visual Arts, Koç University , Istanbul 34450,  Turkey    Faculty Fellow, Center for Advanced Research in Global Communication, Annenberg School for Communication, University of Pennsylvania , Philadelphia, 19104,  USA"
10.1093/ccc/tcaa022,https://academic.oup.com/ccc/article/13/4/403/5924559,2020,"Media, Affect, and Authoritarian Futures in “New Turkey:” Spectacular Confessions on Television in the Post-Coup Era","Communication, Culture and Critique",2020-10-16,Başak Can,Başak,Can,2.0,2.0,"Department of Sociology, Koç University , Istanbul 34450,  Turkey    Institute for Advanced Study , Princeton, NJ 08540,  USA"
10.1093/ccc/tcz048,https://academic.oup.com/ccc/article/13/4/422/5834820,2020,Cultivating Empathy and Resonance for Muslim Lives Through Affective Images of the Chapel Hill Victims,"Communication, Culture and Critique",2020-05-09,Kristin M Peterson,Kristin,Peterson,1.0,1.0,"Communication, Boston College, Chestnut Hill , MA 02457,  USA"
10.1093/ccc/tcz036,https://academic.oup.com/ccc/article/13/4/440/5602477,2020,Exhibiting Italianità: Anna Magnani and Sophia Loren as Madri della Patria,"Communication, Culture and Critique",2019-10-22,Julia Khrebtan-Hörhager,Julia,Khrebtan-Hörhager,2.0,1.0,"Colorado State University , Fort Collins, CO 80523-1783  USA"
10.1093/ccc/tcz036,https://academic.oup.com/ccc/article/13/4/440/5602477,2020,Exhibiting Italianità: Anna Magnani and Sophia Loren as Madri della Patria,"Communication, Culture and Critique",2019-10-22,Carl Burgchardt,Carl,Burgchardt,2.0,2.0,"Colorado State University , Fort Collins, CO 80523-1783  USA"
10.1093/ccc/tcaa023,https://academic.oup.com/ccc/article/13/4/468/5934851,2020,Love is an Emergency Savings Fund: Suze Orman’s Advice as Affective Discipline,"Communication, Culture and Critique",2020-10-22,Diane L Cormany,Diane,Cormany,1.0,1.0,"University of Minnesota Hubbard School of Journalism, University of Minnesota , Minneapolis, MN 55402,  USA"
10.1093/ccc/tcz034,https://academic.oup.com/ccc/article/13/4/484/5586911,2020,Digital Unhu in Institute of Creative Arts and Progress in Africa Trust: Digital Integration in Zimbabwean Cultural Production,"Communication, Culture and Critique",2019-10-14,Caitlin McClune,Caitlin,McClune,1.0,1.0,"The Department of Radio, Television, and Film, University of Texas , Austin, TX 78705,  USA"
