doi,url,year,title,paperType,journal,datePublished,keywords
10.1111/j.1753-9137.2012.01140.x,https://academic.oup.com/ccc/article/5/4/541/4054447,2012,Participant Activism: Exploring a Methodology for Scholar-Activists through Lessons Learned as a Precarious Labor Organizer,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01142.x,https://academic.oup.com/ccc/article/5/4/563/4054453,2012,An Irresistible Market: A Critical Analysis of Hollywood–Bollywood Coproductions,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01146.x,https://academic.oup.com/ccc/article/5/4/584/4054463,2012,"Documentarism, Imagination, and Social Change in Finnish Television Culture",ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01148.x,https://academic.oup.com/ccc/article/5/4/600/4054497,2012,The Performance and Maintenance of Standpoint within an Online Community,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01147.x,https://academic.oup.com/ccc/article/5/4/618/4054525,2012,Playing with Fire: Cycles of Domestic Violence in Eminem and Rihanna's “Love the Way You Lie”,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01143.x,https://academic.oup.com/ccc/article/5/4/533/4054444,2012,Rejecting Erasure Tropes of Africa: The Amazing Race Episodes in Ghana Counter Postcolonial Critiques,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01137.x,https://academic.oup.com/ccc/article/5/3/313/4054350,2012,Theorizing the Role of Courage in Resistance: A Feminist Rhetorical Analysis of Aung San Suu Kyi's ‘Freedom from Fear’ Speech,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01122.x,https://academic.oup.com/ccc/article/5/3/333/4055755,2012,Unmasking Nation/Rewriting Home: Gendered Narratives of the Partition and its Aftermath,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01130.x,https://academic.oup.com/ccc/article/5/3/352/4054380,2012,Gilders and Gamblers: The Culture of Speculative Capitalism in the United States,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01124.x,https://academic.oup.com/ccc/article/5/3/372/4054414,2012,Studying Ethnic Minorities' Media Uses: Comparative Conceptual and Methodological Reflections,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01128.x,https://academic.oup.com/ccc/article/5/3/392/4054437,2012,The Critical Moral Voice on American Newspaper Opinion Pages,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01132.x,https://academic.oup.com/ccc/article/5/3/409/4054443,2012,A Gift from Tiger Mask: Performing Goodwill in the Guise of Comic Book Heroes,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01138.x,https://academic.oup.com/ccc/article/5/3/427/4054446,2012,Latent Consensus in Public Debate: Media Discussion of Fathers' Rights in the UK,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01136.x,https://academic.oup.com/ccc/article/5/3/445/4054450,2012,The E-man-ci-pation of Jeannie: Feminist Doppelgangers on U.S. Television,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01127.x,https://academic.oup.com/ccc/article/5/3/463/4054452,2012,Demonizing “Mean Girls” in the News: Was Phoebe Prince “Bullied to Death?”,ScholarlyArticle,"Communication, Culture and Critique",2012-08-09,
10.1111/j.1753-9137.2012.01135.x,https://academic.oup.com/ccc/article/5/2/127/4054323,2012,Sustainable Food and Agriculture: Stakeholder's Frames,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01131.x,https://academic.oup.com/ccc/article/5/2/149/4054371,2012,From the Zapatistas to Indymedia: Dialectics and Orthodoxy in Contemporary Social Movements,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01125.x,https://academic.oup.com/ccc/article/5/2/171/4054419,2012,Community/Common: Jean-Luc Nancy and Antonio Negri on Collective Potentialities,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01123.x,https://academic.oup.com/ccc/article/5/2/191/4054440,2012,Mapping Text–Visual Frames of Sub-Saharan Africa in the News: A Comparison of Online News Reports from Al Jazeera and British Broadcasting Corporation Websites,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01129.x,https://academic.oup.com/ccc/article/5/2/230/4054457,2012,Organizing Resistance on the Internet: The Case of the International Campaign for Justice in Bhopal,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01133.x,https://academic.oup.com/ccc/article/5/2/252/4054461,2012,"Mystery, Ethnicity, and the Ideal Victim: Phillip Walsham's Death",ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01134.x,https://academic.oup.com/ccc/article/5/2/273/4054487,2012,The Ritual Function of the Press in Alfred Hitchcock's Movies,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01126.x,https://academic.oup.com/ccc/article/5/2/295/4054532,2012,The Housewives' Guide to Better Living: Promoting Consumption on Bravo's The Real Housewives,ScholarlyArticle,"Communication, Culture and Critique",2012-05-16,
10.1111/j.1753-9137.2012.01115.x,https://academic.oup.com/ccc/article/5/1/1/4055761,2012,Virtual Materiality: Collectors and Collection in the Brazilian Music Blogosphere,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01118.x,https://academic.oup.com/ccc/article/5/1/20/4054286,2012,Me at My Best: Therapeutic Ideals in Norwegian Women's Magazines,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01116.x,https://academic.oup.com/ccc/article/5/1/38/4054316,2012,Activist Journalism: Using Digital Technologies and Undermining Structures,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2012.01119.x,https://academic.oup.com/ccc/article/5/1/57/4054338,2012,Addressing Environmental Racism through Storytelling: Toward an Environmental Justice Narrative Framework,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01117.x,https://academic.oup.com/ccc/article/5/1/75/4054357,2012,Assimilationism vs. Multiculturalism: U.S. Identity and Media Representations of British Muslims over a 12-Year Span,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01120.x,https://academic.oup.com/ccc/article/5/1/99/4054400,2012,Televised Media Performance for Hiv/Aids Sufferers in Africa: Distance Reduction and National Community in Two Danish Fundraising Shows,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01121.x,https://academic.oup.com/ccc/article/5/1/120/4054416,2012,The Price of Motherhood: Feminism and Cultural Bias,ScholarlyArticle,"Communication, Culture and Critique",2012-02-09,
10.1111/j.1753-9137.2011.01109.x,https://academic.oup.com/ccc/article/4/4/333/4054270,2011,"Mapping Injustice: The World is Witness, Place-Framing, and the Politics of Viewing on Google Earth",ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01112.x,https://academic.oup.com/ccc/article/4/4/361/4055775,2011,Transnational Communications in Action: A Critical Praxis,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01113.x,https://academic.oup.com/ccc/article/4/4/382/4055777,2011,Journalism Behind Bars: The Louisiana State Penitentiary's Angolite Magazine,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01108.x,https://academic.oup.com/ccc/article/4/4/401/4054307,2011,TV Everywhere? The Old Spatial Politics of New Media,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01110.x,https://academic.oup.com/ccc/article/4/4/355/4054290,2011,Building a Feminist Trajectory,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01111.x,https://academic.oup.com/ccc/article/4/4/419/4054324,2011,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01114.x,https://academic.oup.com/ccc/article/4/4/422/4054325,2011,Erratum,ScholarlyArticle,"Communication, Culture and Critique",2011-11-28,
10.1111/j.1753-9137.2011.01101.x,https://academic.oup.com/ccc/article/4/3/209/4054268,2011,"Systematic Monitoring as a Dissident Activist Strategy: Palestine Media Watch and U.S. News Media, 2000–2004",ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01107.x,https://academic.oup.com/ccc/article/4/3/229/4054304,2011,"Media, Militarization, and Human Rights: Comparing Media Reform in the Philippines and Burma",ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01105.x,https://academic.oup.com/ccc/article/4/3/250/4054334,2011,Community Media and the Rearticulation of State–Civil Society Relations in Venezuela,ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01104.x,https://academic.oup.com/ccc/article/4/3/275/4054366,2011,Creating New Subjectivities: The Resistant Tactics of the Dislocated People in China's Real Estate Development,ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01103.x,https://academic.oup.com/ccc/article/4/3/296/4054377,2011,Reflexivity in Television Depictions of Media Industries: Peeking Behind the Gilt Curtain,ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01106.x,https://academic.oup.com/ccc/article/4/3/314/4054392,2011,Negotiating Adaptation: Perceptions of Culture and Communication Among Cultural Sojourners,ScholarlyArticle,"Communication, Culture and Critique",2011-08-11,
10.1111/j.1753-9137.2011.01102.x,https://academic.oup.com/ccc/article/4/2/121/4054259,2011,Editorial,ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2011.01098.x,https://academic.oup.com/ccc/article/4/2/122/4054261,2011,"Women (Not) Watching Women: Leisure Time, Television, and Implications for Televised Coverage of Women's Sports",ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2011.01099.x,https://academic.oup.com/ccc/article/4/2/144/4054293,2011,Belonging to the Network Society: Social Media and the Production of a New Global Middle Class,ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2011.01097.x,https://academic.oup.com/ccc/article/4/2/164/4054340,2011,"Chinese Peasants in the Process of Economic Reform: An Analysis of New York Times's and Washington Post's Opinion Discourses, 1981–2008",ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2011.01096.x,https://academic.oup.com/ccc/article/4/2/184/4054352,2011,Viewing Identity: Second-Generation Korean American Ethnic Identification and the Reception of Korean Transnational Films,ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2011.01100.x,https://academic.oup.com/ccc/article/4/2/205/4054391,2011,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2011-05-29,
10.1111/j.1753-9137.2010.01089.x,https://academic.oup.com/ccc/article/4/1/1/3952761,2011,“Their Deeds are the Deeds of Zimri; but They Expect a Reward Like Phineas”: Neoliberal and Multicultural Discourses in the Development of Israeli DTT Policy,ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01091.x,https://academic.oup.com/ccc/article/4/1/31/3952766,2011,“I Don't Want to Pay for What I Don't Watch”: The Cultural Politics of à la Carte Cable Television and the Cultural Life of Communication Policy,ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01093.x,https://academic.oup.com/ccc/article/4/1/56/3952769,2011,“Hope Is Finally Making a Comeback”: First Lady Reframed,ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01094.x,https://academic.oup.com/ccc/article/4/1/78/3952770,2011,"KEVIN07: Cool Politics, Consumer Citizenship, and the Specter of “Americanization” in Australia",ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01095.x,https://academic.oup.com/ccc/article/4/1/97/3952773,2011,"Between Support and Confrontation: Civic Society, Media Reform, and Populism in Latin America",ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01090.x,https://academic.oup.com/ccc/article/4/1/23/3952764,2011,"Barack Obama, the Tea Party, and the Threat of Race: On Racial Neoliberalism and Born Again Racism",ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01092.x,https://academic.oup.com/ccc/article/4/1/118/3952778,2011,"Review: Gay Identity, New Storytelling, and the Media",ScholarlyArticle,"Communication, Culture and Critique",2011-02-01,
10.1111/j.1753-9137.2010.01080.x,https://academic.oup.com/ccc/article/3/4/465/4067428,2010,Editorial,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01081.x,https://academic.oup.com/ccc/article/3/4/466/4067430,2010,"American Gun Culture, School Shootings, and a “Frontier Mentality”: An Ideological Analysis of British Editorial Pages in the Decade After Columbine",ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01082.x,https://academic.oup.com/ccc/article/3/4/485/4067439,2010,Amplifications of Deviance Surrounding Illicit Drug Use: Conceptualizing a Role for Film,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01083.x,https://academic.oup.com/ccc/article/3/4/503/4067450,2010,Locational Privacy in Public Spaces: Media Discourses on Location-Aware Mobile Technologies,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01084.x,https://academic.oup.com/ccc/article/3/4/526/4067454,2010,“What it Means to Be a Man”: Examining Hegemonic Masculinity in Two and a Half Men,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01085.x,https://academic.oup.com/ccc/article/3/4/549/4067455,2010,Me(di)a Culpa?: The “Missing White Woman Syndrome” and Media Self-Critique,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01086.x,https://academic.oup.com/ccc/article/3/4/566/4067456,2010,Giving People a Voice: On the Critical Role of the Interview in the History of Audience Research,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01087.x,https://academic.oup.com/ccc/article/3/4/572/4067460,2010,Organizational Colonization and Silencing in the Indian Media With the Launch of the World's Cheapest Car,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01088.x,https://academic.oup.com/ccc/article/3/4/607/4067462,2010,List of Reviewers,ScholarlyArticle,"Communication, Culture and Critique",2010-11-17,
10.1111/j.1753-9137.2010.01072.x,https://academic.oup.com/ccc/article/3/3/291/4067391,2010,"First Impressions of Sarah Palin: Pit Bulls, Politics, Gender Performance, and a Discursive Media (Re)contextualization",ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01073.x,https://academic.oup.com/ccc/article/3/3/310/4067399,2010,The Role of Indigenous Peoples in Guatemalan Political Advertisements: An Ethnographic Content Analysis,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01074.x,https://academic.oup.com/ccc/article/3/3/334/4067417,2010,Contesting National Identity During Crisis: The Use of Patriotism in Israeli Advertisements,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01075.x,https://academic.oup.com/ccc/article/3/3/352/4067425,2010,Camp 2.0: A Queer Performance of the Personal,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01076.x,https://academic.oup.com/ccc/article/3/3/377/4067438,2010,Communicating Critique: Toward a Conceptualization of Journalistic Criticism,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01077.x,https://academic.oup.com/ccc/article/3/3/396/4067444,2010,Missing the Joke: A Reception Analysis of Satirical Texts,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01078.x,https://academic.oup.com/ccc/article/3/3/416/4067447,2010,"Shooting for Fame: Spectacular Youth, Web 2.0 Dystopia, and the Celebrity Anarchy of Generation Mash-Up",ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01079.x,https://academic.oup.com/ccc/article/3/3/435/4067452,2010,Product Placement and Digital Piracy: How Young Chinese Viewers React to the Unconventional Method of Corporate Cultural Globalization,ScholarlyArticle,"Communication, Culture and Critique",2010-08-24,
10.1111/j.1753-9137.2010.01071.x,https://academic.oup.com/ccc/article/3/2/131/4067389,2010,Editor's Introduction,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01063.x,https://academic.oup.com/ccc/article/3/2/134/4067390,2010,Media Governance: A New Concept for the Analysis of Media Policy and Regulation,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01064.x,https://academic.oup.com/ccc/article/3/2/150/4067403,2010,"Mapping Global Media Policy: Concepts, Frameworks, Methods*",ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01065.x,https://academic.oup.com/ccc/article/3/2/170/4067416,2010,"Reopening the Postwar Settlement for U.S. Media: The Origins and Implications of the Social Contract Between Media, the State, and the Polity",ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01066.x,https://academic.oup.com/ccc/article/3/2/190/4067424,2010,Between Public Responsibility and Public Relations: A Case Study of Editors' Attitudes Toward Media Accountability in Sweden,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01067.x,https://academic.oup.com/ccc/article/3/2/207/4067429,2010,Governing Public Service Broadcasting: “Public Value Tests” in Different National Contexts,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01068.x,https://academic.oup.com/ccc/article/3/2/224/4067437,2010,The New Suzie Wong: Normative Assumptions of White Male and Asian Female Relationships,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01069.x,https://academic.oup.com/ccc/article/3/2/242/4067443,2010,The Giver of Life and the Griever of Death: Women in the Israeli TV Coverage of the Second Lebanon War (2006),ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2010.01070.x,https://academic.oup.com/ccc/article/3/2/270/4067448,2010,Polysemic Scaffolding: Explicating Discursive Clashes in Chappelle's Show,ScholarlyArticle,"Communication, Culture and Critique",2010-05-07,
10.1111/j.1753-9137.2009.01054.x,https://academic.oup.com/ccc/article/3/1/1/4067388,2010,(Re-)Inventing Home Affairs: Feminist Solidarity and the South African Nation,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01055.x,https://academic.oup.com/ccc/article/3/1/21/4067397,2010,"The Exceptional Community: On Strangers, Foreigners, and Communication",ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01056.x,https://academic.oup.com/ccc/article/3/1/26/4067400,2010,Empowerment Through Endorsement? Polysemic Meaning in Dove's User-Generated Advertising,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01057.x,https://academic.oup.com/ccc/article/3/1/44/4067406,2010,The Limits of Media Advocacy,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01058.x,https://academic.oup.com/ccc/article/3/1/66/4067413,2010,When the “Fortress Crumbled”: The Israel–Jenin Story in U.S. News Media,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01059.x,https://academic.oup.com/ccc/article/3/1/85/4067422,2010,News Coverage of Violence Against Muslim Women: A View From the Arabian Gulf,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01060.x,https://academic.oup.com/ccc/article/3/1/105/4067436,2010,Consuming Citizen: Neoliberating the Obese Body,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01062.x,https://academic.oup.com/ccc/article/3/1/130/4067446,2010,Erratum,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01061.x,https://academic.oup.com/ccc/article/3/1/127/4067445,2010,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2010-02-22,
10.1111/j.1753-9137.2009.01046.x,https://academic.oup.com/ccc/article/2/4/411/4067386,2009,"American Football, Flags, and “Fun”: The Bell Helicopter Armed Forces Bowl and the Rhetorical Production of Militarism",ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01047.x,https://academic.oup.com/ccc/article/2/4/434/4067395,2009,The Strict Maze of Media Tie-In Novels,ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01048.x,https://academic.oup.com/ccc/article/2/4/457/4067398,2009,"Foiling the Intellectuals: Gender, Identity Framing, and the Rhetoric of the Kill in Conservative Hate Mail",ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01049.x,https://academic.oup.com/ccc/article/2/4/480/4067412,2009,“I am the Woman Next Door”: The Clothesline Project as Woman Abuse Survivors' Societal Critique,ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01051.x,https://academic.oup.com/ccc/article/2/4/503/4067423,2009,"The Power of Beauty in Reality Plastic Surgery Shows: Romance, Career, and Happiness",ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01052.x,https://academic.oup.com/ccc/article/2/4/520/4067431,2009,Evidence and Absence: Documenting the Desaparecidos of Argentina,ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01050.x,https://academic.oup.com/ccc/article/2/4/538/4067434,2009,Book Reviews,ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01053.x,https://academic.oup.com/ccc/article/2/4/540/4067435,2009,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2009-11-06,
10.1111/j.1753-9137.2009.01038.x,https://academic.oup.com/ccc/article/2/3/255/3952762,2009,Hans-Georg Gadamer’s Praxis: Implications for Connection and Action in Communication Studies,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01039.x,https://academic.oup.com/ccc/article/2/3/274/3952765,2009,Characterizing Copyright in the Classroom: The Cultural Work of Antipiracy Campaigns†,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01040.x,https://academic.oup.com/ccc/article/2/3/319/3952768,2009,The Turbulent Rise of the “Child Gamer”: Public Fears and Corporate Promises in Cinematic and Promotional Depictions of Children's Digital Play,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01041.x,https://academic.oup.com/ccc/article/2/3/339/3952772,2009,Antiracist and Multicultural Discourses in European Public Service Broadcasting: Celebrating Consumable Differences in the Prix Europa Iris Media Prize,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01043.x,https://academic.oup.com/ccc/article/2/3/361/3952774,2009,"A Case Study of the Red Lake, Minnesota, School Shooting: Intercultural Learning in the Renewal Process",ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01045.x,https://academic.oup.com/ccc/article/2/3/387/3952776,2009,Characterizing “the Enemy”: Zionism and Islamism in the Iranian and Israeli Press,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01044.x,https://academic.oup.com/ccc/article/2/3/384/3952775,2009,Latina/o Communication Studies: Theorizing Performance by Bernadette Marie Calafell,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01042.x,https://academic.oup.com/ccc/article/2/3/407/3952779,2009,Review of It's Not Just PR: Public Relations in Society,ScholarlyArticle,"Communication, Culture and Critique",2009-09-15,
10.1111/j.1753-9137.2009.01032.x,https://academic.oup.com/ccc/article/2/2/137/4067385,2009,Networked Activists in Search of Resistance: Exploring an Alternative Media Pilgrimage Across the Boundaries and Borderlands of Globalization,ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2009.01033.x,https://academic.oup.com/ccc/article/2/2/160/4067393,2009,"Watching the Nation, Singing the Nation: London-Based Filipino Migrants' Identity Constructions in News and Karaoke Practices",ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2009.01034.x,https://academic.oup.com/ccc/article/2/2/182/4067401,2009,‘Have You Got Game?’ Hegemonic Masculinity and Neo-Homophobia in U.S. Newspaper Sports Columns,ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2009.01035.x,https://academic.oup.com/ccc/article/2/2/201/4067409,2009,Technology and Social Sensibility in South Korea: A Case Study of Mobile Phone Advertising,ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2009.01036.x,https://academic.oup.com/ccc/article/2/2/221/4067415,2009,An “Arranged Love” Marriage: India's Neoliberal Turn and the Bollywood Wedding Culture Industry,ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2009.01037.x,https://academic.oup.com/ccc/article/2/2/234/4067419,2009,Critical Media Industry Studies: A Research Approach,ScholarlyArticle,"Communication, Culture and Critique",2009-07-21,
10.1111/j.1753-9137.2008.01026.x,https://academic.oup.com/ccc/article/2/1/1/4067381,2009,Darth Vader Made Me Do It! Anakin Skywalker’s Avoidance of Responsibility and the Gray Areas of Hegemonic Masculinity in the Star Wars Universe,ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.01027.x,https://academic.oup.com/ccc/article/2/1/21/4067387,2009,Owning Black Masculinity: The Intersection of Cultural Commodification and Self-Construction in Rap Music Videos,ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.01028.x,https://academic.oup.com/ccc/article/2/1/39/4067402,2009,"Technology, Monitoring, and Imitation in Contemporary News Work",ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.01029.x,https://academic.oup.com/ccc/article/2/1/60/4067408,2009,Globalization: A Non-Western Perspective: The Bias of Social Science/Communication Oligopoly,ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.01030.x,https://academic.oup.com/ccc/article/2/1/83/4067420,2009,"Deranged Loners and Demented Outsiders? Therapeutic News Frames of Presidential Assassination Attempts, 1973–2001",ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.01031.x,https://academic.oup.com/ccc/article/2/1/110/4067432,2009,A Battle of Visions: Dueling Images of Morality in U.S. Political Campaign Tv Ads,ScholarlyArticle,"Communication, Culture and Critique",2009-03-03,
10.1111/j.1753-9137.2008.00027.x,https://academic.oup.com/ccc/article/1/4/335/4067433,2008,"One Step Forward, Two Steps Backward: African Women in Nigerian Video-Film",ScholarlyArticle,"Communication, Culture and Critique",2008-12-11,
